1979     32.5069
1980     31.7228
1981     30.2898
1982     28.3216
1983     29.8961
1984     29.7839
1985     30.1699
1986     30.3637
1987     31.2359
1988     30.7746
1989     29.7747
1990     29.6557
1991     30.2122
1992     29.1991
1993     29.9531
1994     29.2333
1995     28.2051
1996     26.9615
1997     28.8521
1998     28.8638
1999     27.8836
2000     26.7013
2001     27.0326
2002     27.0498
2003     26.7848
2004     25.3203
2005     25.4418
2006     24.5870
2007     23.3911
2008     24.4518
2009     24.3827
2010     23.6037
2011     21.9569
2012     22.5743
2013     22.5567
2014     22.3829
2015     23.7331
2016     22.0346
2017     20.1344
2018     21.5593
2019     22.0935
2020     22.4159
2021     22.0619
