1979     19.0039
1980     18.4601
1981     15.0692
1982     16.3582
1983     17.7070
1984     16.9756
1985     17.0795
1986     18.6337
1987     17.9956
1988     17.6902
1989     17.3158
1990     16.7569
1991     16.3707
1992     17.9742
1993     15.4915
1994     16.5854
1995     13.4984
1996     16.4787
1997     15.4235
1998     14.2449
1999     13.9232
2000     13.7077
2001     14.5579
2002     13.2556
2003     12.4610
2004     12.7088
2005     11.5286
2006     11.0501
2007      8.7761
2008     10.1072
2009      9.2127
2010      7.8590
2011      7.5058
2012      6.7317
2013      8.5373
2014      9.8436
2015      8.6758
2016      6.7665
2017      7.6639
2018      7.6209
2019      6.9413
2020      6.5554
